user_id	user_type	display_name	reputation	link	profile_image	total_questions	total_answers	total_answered_questions	total_accepted_answers	total_max_upvote	total_answer_upvote	total_question_upvote	total_upvote_score
11522935	registered	rah tec	43	https://stackoverflow.com/users/11522935/rah-tec	https://lh3.googleusercontent.com/-bS-Ec3vMifE/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reSAf81GUYLRuenUtXqGzoqtsjuZA/mo/photo.jpg?sz=128	1	0	1	0	0	0	0	
12118774	registered	Physicing	377	https://stackoverflow.com/users/12118774/physicing	https://i.stack.imgur.com/MpS5X.jpg?s=128&g=1	0	2	0	0	1	1	2	0.5
5545458	registered	flamelite	1447	https://stackoverflow.com/users/5545458/flamelite	https://www.gravatar.com/avatar/09425f9c74d791be0c6321d8ebfccdd2?s=128&d=identicon&r=PG&f=1	1	1	0	1	0	1	2	0.5
9640377	registered	Simon Krannig	23	https://stackoverflow.com/users/9640377/simon-krannig	https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=128	1	1	0	0	0	0	0	
1934212	registered	user1934212	4771	https://stackoverflow.com/users/1934212/user1934212	https://www.gravatar.com/avatar/4541f393544d792cfb3a1cbb9bb9866a?s=128&d=identicon&r=PG	7	0	6	0	0	0	0	
12199329	registered	BabaYaga	36	https://stackoverflow.com/users/12199329/babayaga	https://lh5.googleusercontent.com/-GdvlxiiIUkQ/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rc0cLt69ZMLCluFvRPEaCRoRerO-g/photo.jpg?sz=128	0	1	0	0	0	0	0	
318557	registered	MasterScrat	4687	https://stackoverflow.com/users/318557/masterscrat	https://i.stack.imgur.com/UJrlT.jpg?s=128&g=1	1	0	1	0	0	0	0	
2913106	registered	flawr	3775	https://stackoverflow.com/users/2913106/flawr	https://i.stack.imgur.com/cM7Yq.jpg?s=128&g=1	0	1	0	0	1	1	1	1.0
11701537	registered	mohhao	35	https://stackoverflow.com/users/11701537/mohhao	https://www.gravatar.com/avatar/ff513ab72d39afb7f132729d482b865c?s=128&d=identicon&r=PG&f=1	1	0	1	0	0	0	0	
7194297	registered	Wael Eid	119	https://stackoverflow.com/users/7194297/wael-eid	https://i.stack.imgur.com/64Imv.jpg?s=128&g=1	1	0	1	0	0	0	0	
2680707	registered	Ricardo Cruz	2714	https://stackoverflow.com/users/2680707/ricardo-cruz	https://www.gravatar.com/avatar/79be98ed1523535bc80895c45c5c6241?s=128&d=identicon&r=PG&f=1	0	1	0	0	0	5	12	0.4166666666666667
8165929	registered	Behzad Sezari	119	https://stackoverflow.com/users/8165929/behzad-sezari	https://lh5.googleusercontent.com/-2mPag1V-Sh0/AAAAAAAAAAI/AAAAAAAAAUs/ojfGUTjk_EY/photo.jpg?sz=128	0	1	0	0	0	1	12	0.08333333333333333
11642693	registered	Lauqz	25	https://stackoverflow.com/users/11642693/lauqz	https://lh6.googleusercontent.com/-bOkCzs4Rkeg/AAAAAAAAAAI/AAAAAAAAF0A/1kLIetZzwe8/photo.jpg?sz=128	1	0	0	0	0	0	0	
